geometric_sample,binomial_sample,poisson_sample,normal_sample
0.3333333333333333,0.4,0.4666666666666667,0.41898947982216456
0.5,0.5,0.2,0.2874242673069473
0.14285714285714285,0.7,0.26666666666666666,0.6989075372133241
0.14285714285714285,0.5,0.2,0.7967712369614094
0.5,0.6,0.3333333333333333,0.31173878791737625
0.3333333333333333,0.3,0.6,0.2759425101505876
0.3333333333333333,0.6,0.6,0.2582616361063248
0.3333333333333333,0.3,0.6,0.19644836445948474
0.5,0.4,0.3333333333333333,0.8017186665274869
0.25,0.5,0.2,0.6649995761530494
0.25,0.4,0.3333333333333333,0.5733251218363751
0.3333333333333333,0.3,0.3333333333333333,0.5062439794628357
0.5,0.4,0.4666666666666667,0.6727905909981031
0.5,0.7,0.26666666666666666,0.46195931194592227
0.5,0.4,0.13333333333333333,0.7337771874086735
0.3333333333333333,0.5,0.4,0.3576554045350482
0.3333333333333333,0.7,0.4,0.6171212242716588
0.3333333333333333,0.6,0.3333333333333333,0.29017057521741835
0.2,0.3,0.13333333333333333,0.8432203875813318
0.3333333333333333,0.6,0.13333333333333333,0.20429036584387847
0.5,0.4,0.13333333333333333,0.3811850385307215
0.3333333333333333,0.6,0.2,0.09974946493509529
0.3333333333333333,0.7,0.3333333333333333,0.3260284029396971
0.5,0.4,0.4,0.44956731872203826
0.5,0.5,0.5333333333333333,0.8261656315811196
0.3333333333333333,0.4,0.6,0.28306875787658364
0.5,0.5,0.13333333333333333,0.29005508884795644
0.5,0.5,0.3333333333333333,0.9184546131321376
0.5,0.4,0.2,0.5063368239167092
0.5,0.6,0.4666666666666667,0.550422458070713
0.5,0.6,0.3333333333333333,0.10039797837560588
0.5,0.7,0.2,0.2847959926467866
0.1111111111111111,0.7,0.4666666666666667,0.369084171219666
0.3333333333333333,0.6,0.4,0.5924828820647718
0.5,0.6,0.26666666666666666,0.4619974872014955
0.5,0.5,0.3333333333333333,0.4113246974262909
0.5,0.7,0.2,0.17705798583426763
0.3333333333333333,0.2,0.2,0.6462985378608042
0.5,0.4,0.2,0.6995730635524111
0.3333333333333333,0.6,0.6,0.5170393281719832
0.5,0.4,0.4,0.20241903698826766
0.5,0.6,0.4,0.2684519645750355
0.2,0.5,0.26666666666666666,0.2831143910739655
0.5,0.6,0.3333333333333333,0.6263952798791315
0.25,0.5,0.2,0.30754699631464866
0.16666666666666666,0.9,0.3333333333333333,0.8318114826628461
0.5,0.4,0.26666666666666666,0.6328635957393626
0.5,0.4,0.6,0.7098681962779049
0.3333333333333333,0.3,0.4,0.8280791585909492
0.5,0.4,0.4666666666666667,0.5725097068318095
0.5,0.5,0.13333333333333333,0.12923168490424994
0.25,0.5,0.4,0.6072535311943328
0.5,0.6,0.6,0.49210052880513855
0.5,0.7,0.0,0.2912237516563074
0.5,0.8,0.4,0.36155164768492004
0.3333333333333333,0.6,0.26666666666666666,0.3633266792601057
0.25,0.2,0.4,0.3341258141636229
0.25,0.7,0.4666666666666667,0.24260483867642563
0.5,0.7,0.4,0.3715225929703425
0.3333333333333333,0.7,0.26666666666666666,0.5571671717873843
0.5,0.7,0.13333333333333333,0.5858355102054303
0.5,0.6,0.2,0.4304458445351
0.25,0.4,0.4666666666666667,0.47741515771947746
0.16666666666666666,0.6,0.2,0.7266924988199414
0.25,0.5,0.13333333333333333,0.5506788184589193
0.5,0.6,0.4,0.5702227342843638
0.5,0.6,0.4666666666666667,0.6019392872712246
0.5,0.7,0.5333333333333333,0.4223646981221761
0.5,0.5,0.13333333333333333,0.5536170917960276
0.5,0.3,0.5333333333333333,0.6402420716680518
0.5,0.4,0.3333333333333333,0.6125968278110038
0.16666666666666666,0.2,0.3333333333333333,0.23066004027580478
0.5,0.3,0.26666666666666666,0.42548003863274014
0.5,0.4,0.3333333333333333,0.38556565617488187
0.25,0.3,0.4,0.3432493899152159
0.5,0.4,0.2,0.5504718702419322
0.5,0.7,0.6,0.6972989219756178
0.5,0.5,0.5333333333333333,0.2856515811485423
0.5,0.4,0.26666666666666666,0.6915880532081818
0.3333333333333333,0.6,0.6666666666666666,0.6822244639059885
0.5,0.3,0.26666666666666666,0.44118618586594194
0.25,0.4,0.2,0.6362228940014958
0.5,0.7,0.3333333333333333,0.7364158355907388
0.25,0.6,0.26666666666666666,0.574374972382807
0.3333333333333333,0.8,0.4,0.7980930305891828
0.3333333333333333,0.5,0.5333333333333333,0.4494361764949878
0.3333333333333333,0.3,0.6,0.18082762625397947
0.5,0.6,0.4666666666666667,0.5415967866453832
0.5,0.3,0.06666666666666667,0.5875558505291438
0.5,0.2,0.26666666666666666,0.7394605538386411
0.25,0.7,0.3333333333333333,0.18901840966705877
0.5,0.7,0.3333333333333333,0.74085715279927
0.5,0.3,0.4,0.5545555035926988
0.3333333333333333,0.4,0.26666666666666666,0.7457294136706593
0.14285714285714285,0.6,0.2,0.20882810357693002
0.2,0.7,0.0,0.3389207071567169
0.2,0.5,0.3333333333333333,0.4981641982869887
0.5,0.6,0.26666666666666666,0.5301533786291328
0.2,0.5,0.26666666666666666,0.9582880058493007
0.2,0.7,0.5333333333333333,0.4623320935003905
0.5,0.6,0.3333333333333333,0.31530187388973663
0.2,0.5,0.7333333333333333,0.24020480658040896
0.5,0.5,0.3333333333333333,0.37175904679688804
0.5,0.5,0.13333333333333333,0.33802594715379863
0.3333333333333333,0.6,0.4,0.16721117106019384
0.3333333333333333,0.3,0.26666666666666666,0.3852988343519409
0.5,0.7,0.5333333333333333,0.4637947728071893
0.5,0.6,0.3333333333333333,0.13847518830224928
0.2,0.5,0.2,0.4424603598198246
0.3333333333333333,0.3,0.13333333333333333,0.45397562647480966
0.5,0.6,0.5333333333333333,0.5035165616260171
0.5,0.5,0.5333333333333333,0.5095240954241235
0.25,0.4,0.4,0.17230388920203962
0.5,0.6,0.3333333333333333,0.33384854956204424
0.5,0.5,0.4666666666666667,0.48819527618984815
0.3333333333333333,0.5,0.4,0.2144074920606167
0.5,0.6,0.2,0.5860860915044784
0.5,0.8,0.3333333333333333,0.6155687579828165
0.25,0.6,0.4666666666666667,0.6805296525678526
0.125,0.5,0.13333333333333333,0.25246670799458154
0.5,0.6,0.4,0.35840654026435603
0.25,0.4,0.3333333333333333,0.21594356998029282
0.2,0.6,0.26666666666666666,0.5668225449687649
0.5,0.5,0.2,0.1984074143963368
0.5,0.7,0.3333333333333333,0.43727591262799886
0.3333333333333333,0.7,0.4,0.13248145551170695
0.3333333333333333,0.3,0.13333333333333333,0.7161096758957245
0.5,0.6,0.26666666666666666,0.20151163468292085
0.5,0.3,0.13333333333333333,0.5985277786491698
0.5,0.5,0.5333333333333333,0.5241440482474499
0.25,0.4,0.4666666666666667,0.2815763796342613
0.3333333333333333,0.4,0.13333333333333333,0.4006369051695017
0.3333333333333333,0.5,0.4,0.6391838631128794
0.5,0.7,0.4666666666666667,0.3704306588637119
0.25,0.3,0.4,0.8434985882466985
0.5,0.6,0.2,0.6656231093653872
0.5,0.5,0.13333333333333333,0.5441998223954103
0.3333333333333333,0.6,0.26666666666666666,0.5574864781529703
0.125,0.8,0.2,0.6420108866746057
0.25,0.5,0.4666666666666667,0.38268677975117554
0.5,0.3,0.26666666666666666,0.7607630614985219
0.5,0.4,0.4,0.29846901873338344
0.5,0.4,0.6,0.5345649062980334
0.16666666666666666,0.2,0.2,0.5026164627790691
0.2,0.1,0.26666666666666666,0.5010831966301462
0.3333333333333333,0.7,0.4666666666666667,0.37316247771474476
0.25,0.5,0.3333333333333333,0.3823770989705656
0.5,0.2,0.26666666666666666,0.6277738366755605
0.3333333333333333,0.6,0.3333333333333333,0.9124776569145903
0.14285714285714285,0.7,0.2,0.8417213557014119
0.5,0.5,0.4,0.2182766767140642
0.16666666666666666,0.4,0.2,0.48773325539258316
0.5,0.3,0.3333333333333333,0.5077739653276491
0.5,0.7,0.4,0.3788131556223979
0.3333333333333333,0.6,0.26666666666666666,0.7889919950576075
0.2,0.3,0.2,0.600944544630373
0.5,0.6,0.13333333333333333,0.6514845591239176
0.2,0.3,0.13333333333333333,0.15031558591356087
0.5,0.7,0.4,0.6727785629728676
0.2,0.4,0.26666666666666666,0.8632438391231255
0.25,0.6,0.26666666666666666,0.8079332753178171
0.14285714285714285,0.4,0.06666666666666667,0.8784199167864564
0.5,0.2,0.3333333333333333,0.6224916395999731
0.5,0.3,0.3333333333333333,0.517028671082166
0.3333333333333333,0.6,0.5333333333333333,0.6712945979139369
0.2,0.4,0.13333333333333333,0.4156518290103117
0.3333333333333333,0.1,0.2,0.6605688926107018
0.5,0.6,0.4666666666666667,0.363736942115769
0.5,0.6,0.3333333333333333,0.14235916269135157
0.3333333333333333,0.3,0.13333333333333333,0.4591611190336752
0.5,0.4,0.2,0.6392693995470285
0.5,0.4,0.4666666666666667,0.3068389824925402
0.5,0.5,0.13333333333333333,0.43499118861880065
0.3333333333333333,0.4,0.3333333333333333,0.7330178453944624
0.5,0.3,0.3333333333333333,0.6208946797413334
0.5,0.3,0.6,0.29115731287368396
0.3333333333333333,0.6,0.3333333333333333,0.7108299240088332
0.3333333333333333,0.5,0.13333333333333333,0.732283716476554
0.2,0.7,0.3333333333333333,0.258524349427479
0.25,0.3,0.26666666666666666,0.47984335406319056
0.3333333333333333,0.5,0.13333333333333333,0.19680289661445605
0.3333333333333333,0.5,0.5333333333333333,0.23799455950622872
0.25,0.4,0.4666666666666667,0.7932970496063865
0.5,0.6,0.3333333333333333,0.2750100905879198
0.3333333333333333,0.3,0.4666666666666667,0.6129214733458042
0.5,0.7,0.2,0.5698023322620616
0.5,0.7,0.6,0.6175559688370151
0.3333333333333333,0.6,0.06666666666666667,0.6285198757855781
0.3333333333333333,0.4,0.2,0.315133802584332
0.5,0.4,0.2,0.4127327212833094
0.5,0.2,0.4,0.7320415926024636
0.5,0.5,0.4,0.32719603123791363
0.5,0.5,0.26666666666666666,0.11946002582827486
0.25,0.8,0.13333333333333333,0.803038581573087
0.25,0.2,0.3333333333333333,0.6815525301743335
0.5,0.4,0.5333333333333333,0.6397966759124439
0.3333333333333333,0.4,0.3333333333333333,0.7697605906481753
0.5,0.2,0.4,0.25582194715923323
0.5,0.3,0.4,0.6383556439327125
0.5,0.5,0.4,0.2137656572865279
0.5,0.4,0.4,0.10955036595567416
0.5,0.8,0.2,0.6450583366115815
0.5,0.3,0.2,0.323485587778527
0.5,0.3,0.26666666666666666,0.9002619257107364
0.5,0.4,0.5333333333333333,0.4984104109474308
0.5,0.4,0.26666666666666666,0.7304592513524818
0.14285714285714285,0.6,0.5333333333333333,0.519792600574394
0.5,0.6,0.2,0.7826048153124375
0.5,0.4,0.3333333333333333,0.44206425448136083
0.25,0.4,0.4,0.6358239790013827
0.3333333333333333,0.4,0.3333333333333333,0.7927282536978311
0.25,0.5,0.6,0.6097501313814363
0.2,0.2,0.13333333333333333,0.4788745005937072
0.25,0.5,0.0,0.36497112762236916
0.5,0.4,0.3333333333333333,0.32944262797751267
0.2,0.5,0.4,0.47881596380362274
0.14285714285714285,0.4,0.2,0.8313186821467106
0.5,0.5,0.6,0.6388878133919693
0.25,0.9,0.26666666666666666,0.45281491780144306
0.2,0.5,0.3333333333333333,0.21852737682190226
0.3333333333333333,0.5,0.5333333333333333,0.7808548578789307
0.16666666666666666,0.7,0.3333333333333333,0.5232902455937393
0.3333333333333333,0.5,0.2,0.7149380534915116
0.5,0.4,0.2,0.4050543260769212
0.3333333333333333,0.5,0.6666666666666666,0.14132247995109315
0.5,0.4,0.26666666666666666,0.16336468695251077
0.5,0.4,0.3333333333333333,0.4634648775720488
0.5,0.4,0.26666666666666666,0.14647457124382798
0.2,0.5,0.5333333333333333,0.702358521009854
0.2,0.5,0.3333333333333333,0.6883964392653674
0.3333333333333333,0.4,0.5333333333333333,0.7349434840256945
0.3333333333333333,0.6,0.4,0.6230169443854418
0.5,0.5,0.26666666666666666,0.7154451303877372
0.3333333333333333,0.5,0.06666666666666667,0.7725947138281615
0.5,0.5,0.0,0.8004395269634891
0.2,0.3,0.4666666666666667,0.6334321586300783
0.2,0.8,0.3333333333333333,0.49080832060550567
0.5,0.3,0.4,0.07431298309780038
0.5,0.7,0.3333333333333333,0.8696609792273207
0.16666666666666666,0.4,0.4,0.4533902938321721
0.25,0.7,0.26666666666666666,0.18248547822913666
0.5,0.5,0.6,0.8058850824138916
0.5,0.4,0.13333333333333333,0.7416040452472554
0.5,0.6,0.26666666666666666,0.27101851785116604
0.3333333333333333,0.5,0.06666666666666667,0.510403023355571
0.2,0.6,0.26666666666666666,0.19609325203899536
0.3333333333333333,0.3,0.4666666666666667,0.27921892234653006
0.3333333333333333,0.5,0.6,0.7880223888137164
0.5,0.7,0.26666666666666666,0.28699161517097327
0.3333333333333333,0.6,0.26666666666666666,0.9111613077755054
0.3333333333333333,0.6,0.26666666666666666,0.2521897915750913
0.5,0.6,0.4666666666666667,0.4817142935629251
0.3333333333333333,0.4,0.2,0.43552253966065735
0.5,0.5,0.26666666666666666,0.23081016484175232
0.3333333333333333,0.6,0.13333333333333333,0.05760204430583446
0.5,0.5,0.3333333333333333,0.8296564401459223
0.3333333333333333,0.4,0.6666666666666666,0.48258886378367016
0.5,0.4,0.4,0.3494330415675887
0.5,0.6,0.3333333333333333,0.8415045207085392
0.3333333333333333,0.6,0.26666666666666666,0.33132802007515527
0.5,0.5,0.4666666666666667,0.5262351769803978
0.5,0.4,0.4,0.6232000558445019
0.5,0.6,0.3333333333333333,0.6566725880564604
0.3333333333333333,0.5,0.5333333333333333,0.06610701395914384
0.5,0.5,0.26666666666666666,0.5777916468060538
0.3333333333333333,0.6,0.3333333333333333,0.5092473324161234
0.3333333333333333,0.6,0.3333333333333333,0.44668752976473886
0.5,0.7,0.3333333333333333,0.33609062283660845
0.3333333333333333,0.6,0.8,0.36668372784199266
0.5,0.9,0.26666666666666666,0.8463997964213573
0.5,0.6,0.3333333333333333,0.365841283983073
0.5,0.6,0.26666666666666666,0.35978167817576845
0.5,0.5,0.4,0.31521962591215824
0.3333333333333333,0.6,0.26666666666666666,0.4560476417736212
0.5,0.3,0.4,0.5467031217905083
0.14285714285714285,0.6,0.2,0.7157744488805827
0.5,0.5,0.4666666666666667,0.4120595483731344
0.3333333333333333,0.5,0.4666666666666667,0.26145767911156603
0.5,0.5,0.26666666666666666,0.6490843472257245
0.3333333333333333,0.6,0.4666666666666667,0.42531337847735157
0.5,0.2,0.26666666666666666,0.28599844598852187
0.3333333333333333,0.7,0.3333333333333333,0.4977727262508884
0.5,0.7,0.13333333333333333,0.5440259762462457
0.5,0.4,0.4,0.46988015721220633
0.25,0.4,0.2,0.14853004868250447
0.3333333333333333,0.5,0.3333333333333333,0.49536384898670277
0.5,0.6,0.5333333333333333,0.8348144154849101
0.5,0.7,0.2,0.2924833336188461
0.3333333333333333,0.6,0.4666666666666667,0.05974004361006018
0.5,0.7,0.26666666666666666,0.43696869848415726
0.5,0.4,0.5333333333333333,0.21362526220917535
0.5,0.4,0.2,0.8155081424973034
0.3333333333333333,0.5,0.26666666666666666,0.6035835071716205
0.5,0.6,0.26666666666666666,0.22920640712460982
0.3333333333333333,0.3,0.26666666666666666,0.5205031155658197
0.5,0.5,0.26666666666666666,0.3818208236604148
0.5,0.5,0.4,0.6595720849320165
0.3333333333333333,0.3,0.26666666666666666,0.6314926574784456
0.25,0.4,0.4666666666666667,0.6410073328350666
0.16666666666666666,0.6,0.4,0.5286914457207736
0.5,0.8,0.2,0.532210097425966
0.3333333333333333,0.8,0.3333333333333333,0.9571726801379182
0.3333333333333333,0.2,0.06666666666666667,0.6814533273415392
0.5,0.6,0.3333333333333333,0.5203125685961835
0.5,0.8,0.2,0.4208314135876163
0.25,0.5,0.4666666666666667,0.34302850581246336
0.25,0.6,0.4666666666666667,0.5670559589408197
0.5,0.5,0.3333333333333333,0.6498714871700213
0.2,0.5,0.4,0.7915555250626597
0.3333333333333333,0.6,0.3333333333333333,0.7220694773164118
0.5,0.6,0.13333333333333333,0.21578370127943006
0.3333333333333333,0.4,0.4,0.7490538693656306
0.5,0.3,0.4,0.5606627256832101
0.5,0.5,0.13333333333333333,0.37481233096089084
0.5,0.6,0.3333333333333333,0.2599025380083752
0.5,0.6,0.26666666666666666,0.5915135633990481
0.3333333333333333,0.6,0.26666666666666666,0.23544179116916997
0.5,0.6,0.26666666666666666,0.6552783214120076
0.5,0.7,0.3333333333333333,0.46164478403675013
0.5,0.6,0.26666666666666666,0.14261504029571798
0.5,0.6,0.5333333333333333,0.6609338182194047
0.5,0.5,0.06666666666666667,0.34685033181602787
0.5,0.4,0.13333333333333333,0.45248396949830866
0.5,0.4,0.4,0.8114505622685004
0.5,0.5,0.3333333333333333,0.3866886515657087
0.3333333333333333,0.5,0.3333333333333333,0.8552500670731435
0.5,0.5,0.6,0.6849966674143096
0.5,0.5,0.3333333333333333,0.433163478341173
0.5,0.3,0.4666666666666667,0.738441458741535
0.3333333333333333,0.3,0.2,0.5791117328128604
0.25,0.8,0.4,0.7238306222502386
0.5,0.8,0.26666666666666666,0.4271370843851088
0.5,0.7,0.3333333333333333,0.7867865136437828
0.5,0.4,0.06666666666666667,0.41285394506301376
0.5,0.4,0.3333333333333333,0.2181518416072566
0.5,0.7,0.3333333333333333,0.31031025763508824
0.5,0.8,0.2,0.29869669167823976
0.3333333333333333,0.5,0.2,0.5270917997453092
0.5,0.6,0.4666666666666667,0.5119697374315141
0.5,0.7,0.3333333333333333,0.6424520892276316
0.5,0.5,0.26666666666666666,0.8128336447348984
0.25,0.7,0.5333333333333333,0.3038437629680717
0.5,0.4,0.4,0.12103481594536498
0.5,0.4,0.26666666666666666,0.37569969738623266
0.25,0.5,0.2,0.8658857948795041
0.5,0.5,0.13333333333333333,0.8752412739887769
0.5,0.4,0.4666666666666667,0.4419123005546354
0.5,0.4,0.4666666666666667,0.273292902023482
0.5,0.5,0.3333333333333333,0.1200260497914973
0.3333333333333333,0.5,0.2,0.5318725291181764
0.3333333333333333,0.4,0.3333333333333333,0.8298873612483832
0.5,0.8,0.2,0.35684830265454226
0.3333333333333333,0.7,0.26666666666666666,0.11622465544291766
0.5,0.5,0.13333333333333333,0.5706377190544604
0.25,0.4,0.6666666666666666,0.44426883786280325
0.3333333333333333,0.8,0.3333333333333333,0.40716445138282703
0.2,0.4,0.13333333333333333,0.550422696126397
0.25,1.0,0.5333333333333333,0.38708362848076866
0.5,0.4,0.3333333333333333,0.8605914308491447
0.5,0.6,0.26666666666666666,0.8244838294993598
0.5,0.6,0.26666666666666666,0.6961851523344414
0.25,0.8,0.6,0.6910326180997114
0.3333333333333333,0.5,0.5333333333333333,0.779052768123022
0.3333333333333333,0.4,0.4,0.6964308701606158
0.5,0.3,0.13333333333333333,0.6055641184874898
0.5,0.4,0.4666666666666667,0.3937059230043824
0.16666666666666666,0.6,0.4666666666666667,0.8493396100491153
0.3333333333333333,0.4,0.5333333333333333,0.6258956700462981
0.5,0.7,0.13333333333333333,0.7182500660398761
0.2,0.4,0.4,0.23768093108230454
0.5,0.6,0.4,0.6236786401847355
0.25,0.5,0.13333333333333333,0.3371630580281023
0.25,0.3,0.2,0.18332005164084034
0.5,0.5,0.2,0.2620951828278571
0.5,0.7,0.3333333333333333,0.4888017996489007
0.3333333333333333,0.7,0.3333333333333333,0.27326158932931144
0.3333333333333333,0.3,0.13333333333333333,0.5664324327431204
0.3333333333333333,0.7,0.4666666666666667,0.24662966918785248
0.2,0.7,0.5333333333333333,0.5751368548075788
0.5,0.4,0.4666666666666667,0.15964563887094543
0.5,0.5,0.3333333333333333,0.4195340182382393
0.5,0.4,0.2,0.4019573454526241
0.3333333333333333,0.7,0.6,0.5062083304631314
0.5,0.6,0.4,0.46719001586616954
0.5,0.7,0.3333333333333333,0.2849087707994494
0.16666666666666666,0.3,0.5333333333333333,0.5992354382812283
0.3333333333333333,0.4,0.13333333333333333,0.6154851835282246
0.5,0.3,0.2,0.6354507262937255
0.5,0.6,0.3333333333333333,0.7310432313142338
0.25,0.6,0.4,0.4650059454985626
0.5,0.2,0.2,0.5972432152941326
0.5,0.3,0.2,0.7260409906632579
0.5,0.3,0.3333333333333333,0.2222211994376297
0.3333333333333333,0.4,0.4,0.6970359639598954
0.2,0.4,0.4,0.8100439880781981
0.5,0.4,0.26666666666666666,0.692002226398235
0.3333333333333333,0.9,0.13333333333333333,0.5539140407193487
0.5,0.4,0.6666666666666666,0.7080126853592031
0.3333333333333333,0.4,0.4666666666666667,0.5306438255732862
0.3333333333333333,0.7,0.26666666666666666,0.801771330891262
0.3333333333333333,0.4,0.5333333333333333,0.26396676063816144
0.3333333333333333,0.3,0.3333333333333333,0.49292228768813323
0.5,0.6,0.4666666666666667,0.3048771394207366
0.5,0.5,0.4666666666666667,0.44245795337477556
0.3333333333333333,0.8,0.06666666666666667,0.32198874938500943
0.5,0.2,0.26666666666666666,0.36068421083632957
0.5,0.5,0.2,0.4577700587554282
0.5,0.5,0.2,0.34202928103649427
0.2,0.8,0.13333333333333333,0.43544712639451716
0.5,0.4,0.13333333333333333,0.2863869436057197
0.25,0.4,0.5333333333333333,0.7380515299034881
0.5,0.7,0.13333333333333333,0.5638574601878844
0.5,0.4,0.06666666666666667,0.08110362442029265
0.3333333333333333,0.4,0.2,0.7325811479951339
0.5,0.3,0.2,0.401508068596449
0.5,0.6,0.3333333333333333,0.871889352561587
0.3333333333333333,0.5,0.4,0.4391314697934635
0.5,0.2,0.5333333333333333,0.4805150894705987
0.5,0.3,0.4,0.23335771789615362
0.5,0.5,0.2,0.5404481025664857
0.5,0.8,0.4,0.6316792394662207
0.1111111111111111,0.5,0.26666666666666666,0.8400170225198108
0.25,0.7,0.06666666666666667,0.5932258717358299
0.3333333333333333,0.4,0.0,0.31734509323342847
0.5,0.6,0.26666666666666666,0.8248706349476244
0.5,0.4,0.26666666666666666,0.3994806492376841
0.2,0.3,0.4,0.4083986119589804
0.25,0.3,0.26666666666666666,0.6726558421490487
0.2,0.7,0.4666666666666667,0.3538009148305618
0.2,0.3,0.4,0.5075839375521377
0.5,0.9,0.3333333333333333,0.6802129477965482
0.5,0.7,0.3333333333333333,0.08611928470605869
0.5,0.5,0.3333333333333333,0.2105301502139179
0.3333333333333333,0.4,0.13333333333333333,0.4067559821139529
0.3333333333333333,0.6,0.13333333333333333,0.4904538308461097
0.25,0.9,0.3333333333333333,0.2761938569717989
0.2,0.8,0.4,0.6370023022354975
0.5,0.6,0.5333333333333333,0.21560725774472572
0.3333333333333333,0.5,0.4,0.7175070697521968
0.3333333333333333,0.9,0.3333333333333333,0.6499680708806752
0.25,0.8,0.3333333333333333,0.7745036472777209
0.5,0.4,0.4666666666666667,0.517953057683686
0.5,0.6,0.3333333333333333,0.37709714633889835
0.5,0.2,0.4666666666666667,0.7837596426934921
0.25,0.5,0.6666666666666666,0.41865975077089784
0.3333333333333333,0.3,0.5333333333333333,0.05125660288123074
0.3333333333333333,0.4,0.26666666666666666,0.28406441382841585
0.5,0.6,0.2,0.5284751646397013
0.5,0.5,0.2,0.8799469592294723
0.5,0.5,0.2,0.3296716546733972
0.5,0.7,0.3333333333333333,0.3301390979016483
0.3333333333333333,0.4,0.13333333333333333,0.31957621270071024
0.5,0.6,0.2,0.14666027057468115
0.5,0.6,0.4,0.7812090399776689
0.5,0.5,0.5333333333333333,0.20502243246189059
0.5,0.4,0.13333333333333333,0.27018827242577326
0.25,0.7,0.2,0.7696363305318445
0.25,0.4,0.26666666666666666,0.7998987203329078
0.25,0.6,0.26666666666666666,0.34992992622966645
0.5,0.8,0.3333333333333333,0.22750097700252786
0.5,0.5,0.4666666666666667,0.7939298958986599
0.5,0.3,0.6,0.2109061051509464
0.5,0.5,0.4666666666666667,0.25993058688164344
0.25,0.1,0.4,0.25982758950392376
0.3333333333333333,0.5,0.26666666666666666,0.5689282688684898
0.5,0.6,0.26666666666666666,0.7133512489121091
0.5,0.4,0.4666666666666667,0.4485659516416585
0.3333333333333333,0.7,0.4,0.4686548268013446
0.5,0.4,0.0,0.18798476841567452
0.5,0.7,0.13333333333333333,0.6481225846553872
0.5,0.4,0.3333333333333333,0.7847448611460082
0.3333333333333333,0.6,0.26666666666666666,0.09500532858059929
0.5,0.4,0.4666666666666667,0.6548206941651414
0.5,0.5,0.3333333333333333,0.1648337110328636
0.3333333333333333,0.7,0.26666666666666666,0.31302619561159295
0.2,0.6,0.26666666666666666,0.5935420975779533
0.2,0.6,0.3333333333333333,0.6726376043041308
0.5,0.8,0.26666666666666666,0.7376010426471201
0.3333333333333333,0.5,0.4,0.43762887799988626
0.5,0.3,0.4,0.7464730550291673
0.16666666666666666,0.6,0.2,0.5522349165950114
0.5,0.6,0.2,0.6210984219508153
0.3333333333333333,0.6,0.13333333333333333,0.9418698987613285
0.5,0.5,0.3333333333333333,0.6726548444813312
0.5,0.6,0.3333333333333333,0.5259783639726666
0.5,0.7,0.3333333333333333,0.5601902093290034
0.5,0.5,0.26666666666666666,0.7057972338034431
0.25,0.8,0.3333333333333333,0.18680587971546114
0.25,0.5,0.3333333333333333,0.5423594332483601
0.25,0.4,0.3333333333333333,0.8761220756098411
0.5,0.3,0.4,0.10264535187875098
0.5,0.6,0.2,0.6680291255488606
0.3333333333333333,0.5,0.3333333333333333,0.5857678245488874
0.2,0.2,0.3333333333333333,0.6974828834752237
0.5,0.4,0.13333333333333333,0.21608829452986225
0.5,0.5,0.26666666666666666,0.4918652480909883
0.2,0.7,0.2,0.3407399325135935
0.3333333333333333,0.6,0.26666666666666666,0.7487976521424475
0.5,0.5,0.26666666666666666,0.683939440658303
0.3333333333333333,0.4,0.26666666666666666,0.6501569937564868
0.14285714285714285,0.6,0.0,0.6982678300551356
0.5,0.5,0.2,0.3180462147762039
0.3333333333333333,0.6,0.26666666666666666,0.1201280476725765
0.25,0.6,0.26666666666666666,0.33982109295594
0.125,0.8,0.26666666666666666,0.23660013669076635
0.5,0.4,0.13333333333333333,0.5127441929029773
0.5,0.4,0.26666666666666666,0.5467636143164134
0.5,0.6,0.2,0.4658332247532829
0.3333333333333333,0.5,0.26666666666666666,0.3527757522504606
0.3333333333333333,0.2,0.4,0.47633480542156503
0.5,0.7,0.2,0.23560997316456986
0.5,0.3,0.3333333333333333,0.7049312097434481
0.3333333333333333,0.5,0.06666666666666667,0.1825087793695361
0.5,0.4,0.3333333333333333,0.19921296372496575
0.3333333333333333,0.5,0.3333333333333333,0.18637804476000372
0.2,0.5,0.4666666666666667,0.20331636923517024
0.3333333333333333,0.6,0.3333333333333333,0.5978201508397121
0.5,0.5,0.4,0.18425868636966788
0.2,0.6,0.2,0.33530304346717044
0.3333333333333333,0.9,0.6,0.41272268100020204
0.5,0.7,0.26666666666666666,0.5944465794433785
0.5,0.4,0.2,0.18329724500475608
0.3333333333333333,0.4,0.13333333333333333,0.3780025510420764
0.3333333333333333,0.5,0.26666666666666666,0.435385674155156
0.5,0.8,0.4,0.6196278098029057
0.2,0.5,0.4,0.4764467545179287
0.3333333333333333,0.3,0.4,0.4627503582095791
0.5,0.8,0.26666666666666666,0.10519723079889426
0.25,0.4,0.2,0.40026740715403664
0.3333333333333333,0.3,0.2,0.42692076733359624
0.3333333333333333,0.5,0.13333333333333333,0.43988770846072633
0.125,0.6,0.4,0.1927434257984521
0.25,0.6,0.26666666666666666,0.49557213910106374
0.25,0.5,0.4666666666666667,0.27949203067663947
0.5,0.5,0.4666666666666667,0.8691524409623926
0.5,0.5,0.26666666666666666,0.7902605177077142
0.25,0.3,0.2,0.38611817849399294
0.3333333333333333,0.5,0.4,0.6556874519112676
0.125,0.4,0.7333333333333333,0.8922708390715579
0.25,0.5,0.4,0.6654085035523807
0.125,0.6,0.3333333333333333,0.4087256006490755
0.3333333333333333,0.4,0.3333333333333333,0.40095218246464276
0.5,0.5,0.4,0.24316833263944385
